fish_id,site_id,year,month,day,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,white_eye,Grazed_gill_plate,Lironca,comments
1726,89,2020,4,10,Bedwell River,1,coho,82,16,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,eye
1727,89,2020,4,10,Bedwell River,2,coho,87,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,scarred operculum
1728,89,2020,4,10,Bedwell River,3,coho,102,18,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1729,89,2020,4,10,Bedwell River,4,coho,110,21,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1730,89,2020,4,10,Bedwell River,5,chum,93,16,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,
1731,89,2020,4,10,Bedwell River,6,coho,92,17,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1732,89,2020,4,10,Bedwell River,7,coho,111,21,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1733,89,2020,4,10,Bedwell River,8,coho,106,22,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1734,89,2020,4,10,Bedwell River,9,coho,109,22,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1735,89,2020,4,10,Bedwell River,10,coho,71,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1736,89,2020,4,10,Bedwell River,11,coho,89,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1737,89,2020,4,10,Bedwell River,12,coho,101,18,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1738,89,2020,4,10,Bedwell River,13,coho,98,19,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1739,89,2020,4,10,Bedwell River,14,coho,75,18,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1740,89,2020,4,10,Bedwell River,15,coho,95,18,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1741,89,2020,4,10,Bedwell River,16,coho,91,19,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1742,89,2020,4,10,Bedwell River,17,coho,95,18,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1743,89,2020,4,10,Bedwell River,18,coho,83,17,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,tail
1744,89,2020,4,10,Bedwell River,19,coho,80,15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1745,89,2020,4,10,Bedwell River,20,coho,108,21,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1746,89,2020,4,10,Bedwell River,21,coho,102,18,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1747,89,2020,4,10,Bedwell River,22,coho,87,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1748,89,2020,4,10,Bedwell River,23,coho,92,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1749,89,2020,4,10,Bedwell River,24,coho,91,17,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1750,89,2020,4,10,Bedwell River,25,coho,78,15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1751,89,2020,4,10,Bedwell River,26,coho,76,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1752,89,2020,4,10,Bedwell River,27,coho,85,17,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1753,89,2020,4,10,Bedwell River,28,coho,72,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,split caudal fin
1754,89,2020,4,10,Bedwell River,29,coho,94,18,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1755,89,2020,4,10,Bedwell River,30,coho,84,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1756,89,2020,4,10,Bedwell River,31,coho,86,15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1757,89,2020,4,10,Bedwell River,32,coho,98,22,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1758,89,2020,4,10,Bedwell River,33,chum,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,89,2020,4,10,Bedwell River,34,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,89,2020,4,10,Bedwell River,35,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,89,2020,4,10,Bedwell River,36,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,89,2020,4,10,Bedwell River,37,chinook,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,89,2020,4,10,Bedwell River,38,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,89,2020,4,10,Bedwell River,39,chinook,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,89,2020,4,10,Bedwell River,40,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,89,2020,4,10,Bedwell River,41,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,89,2020,4,10,Bedwell River,42,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,89,2020,4,10,Bedwell River,43,chum,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,89,2020,4,10,Bedwell River,44,chum,42,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,caudal peduncle
1770,89,2020,4,10,Bedwell River,45,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,89,2020,4,10,Bedwell River,46,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,89,2020,4,10,Bedwell River,47,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,89,2020,4,10,Bedwell River,48,chum,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,89,2020,4,10,Bedwell River,49,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,89,2020,4,10,Bedwell River,50,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,89,2020,4,10,Bedwell River,51,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,89,2020,4,10,Bedwell River,52,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,89,2020,4,10,Bedwell River,53,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,89,2020,4,10,Bedwell River,54,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,89,2020,4,10,Bedwell River,55,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,89,2020,4,10,Bedwell River,56,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,89,2020,4,10,Bedwell River,57,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,89,2020,4,10,Bedwell River,58,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,89,2020,4,10,Bedwell River,59,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,89,2020,4,10,Bedwell River,60,chum,40,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,cope scar
1786,89,2020,4,10,Bedwell River,61,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,89,2020,4,10,Bedwell River,62,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,89,2020,4,10,Bedwell River,63,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,90,2020,4,18,North Meares,1,chum,45,7,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,
1790,90,2020,4,18,North Meares,2,chum,53,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,90,2020,4,18,North Meares,3,chum,45,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,90,2020,4,18,North Meares,4,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,90,2020,4,18,North Meares,5,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,90,2020,4,18,North Meares,6,chum,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,90,2020,4,18,North Meares,7,chum,41,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
1796,90,2020,4,18,North Meares,8,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,90,2020,4,18,North Meares,9,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,90,2020,4,18,North Meares,10,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,90,2020,4,18,North Meares,11,chum,43,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,90,2020,4,18,North Meares,12,chum,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,90,2020,4,18,North Meares,13,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,90,2020,4,18,North Meares,14,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,90,2020,4,18,North Meares,15,chum,47,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,90,2020,4,18,North Meares,16,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,90,2020,4,18,North Meares,17,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,90,2020,4,18,North Meares,18,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,90,2020,4,18,North Meares,19,chum,49,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,90,2020,4,18,North Meares,20,chum,46,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,90,2020,4,18,North Meares,21,chum,49,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,90,2020,4,18,North Meares,22,chum,55,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,90,2020,4,18,North Meares,23,chum,54,10,,3,2,,,,,,,,,,,,,2,,,,,,1,,,,,,
1812,90,2020,4,18,North Meares,24,chum,59,11,1,1,2,,,,,,,,,,,,,,,,1,,,,,,1,1,,flank
1813,90,2020,4,18,North Meares,25,chum,41,7,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,
1814,90,2020,4,18,North Meares,26,chum,41,7,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,
1815,90,2020,4,18,North Meares,27,chum,41,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,90,2020,4,18,North Meares,28,chum,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,90,2020,4,18,North Meares,29,chum,58,9,,1,1,,,,,,,,,,,,,2,,,,,,,,,1,,,
1818,90,2020,4,18,North Meares,30,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,90,2020,4,18,North Meares,31,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,90,2020,4,18,North Meares,32,chum,42,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,90,2020,4,18,North Meares,33,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,90,2020,4,18,North Meares,34,chum,41,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,90,2020,4,18,North Meares,35,chum,53,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,90,2020,4,18,North Meares,36,chum,42,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,90,2020,4,18,North Meares,37,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,90,2020,4,18,North Meares,38,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,90,2020,4,18,North Meares,39,chum,42,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,90,2020,4,18,North Meares,40,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,90,2020,4,18,North Meares,41,chum,41,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,90,2020,4,18,North Meares,42,chum,42,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,90,2020,4,18,North Meares,43,chum,49,7,,,2,,,,,,,,,,,,,2,,,1,,,,,,,,,chal scar
1832,90,2020,4,18,North Meares,44,chum,49,8,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,
1833,90,2020,4,18,North Meares,45,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,90,2020,4,18,North Meares,46,chum,45,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,90,2020,4,18,North Meares,47,chum,46,8,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,
1836,90,2020,4,18,North Meares,48,chum,44,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,90,2020,4,18,North Meares,49,chum,46,7,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,
1838,90,2020,4,18,North Meares,50,chum,57,8,2,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,jaw
1839,91,2020,4,18,Cypre River,1,chinook,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,91,2020,4,18,Cypre River,2,chinook,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,91,2020,4,18,Cypre River,3,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,91,2020,4,18,Cypre River,4,chinook,49,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,91,2020,4,18,Cypre River,5,chum,47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,91,2020,4,18,Cypre River,6,chinook,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,91,2020,4,18,Cypre River,7,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,91,2020,4,18,Cypre River,8,chinook,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,91,2020,4,18,Cypre River,9,chinook,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,91,2020,4,18,Cypre River,10,chinook,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,91,2020,4,18,Cypre River,11,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,92,2020,4,18,Cypre River,1,chum,51,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,92,2020,4,18,Cypre River,2,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,92,2020,4,18,Cypre River,3,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,92,2020,4,18,Cypre River,4,chum,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,92,2020,4,18,Cypre River,5,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,92,2020,4,18,Cypre River,6,chum,56,9,,1,2,,,,,,,,,,,,,2,,,,,,,,,,,,
1856,92,2020,4,18,Cypre River,7,chum,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,92,2020,4,18,Cypre River,8,chum,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,92,2020,4,18,Cypre River,9,chum,47,7,,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,fish
1859,92,2020,4,18,Cypre River,10,chum,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,92,2020,4,18,Cypre River,11,chum,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,92,2020,4,18,Cypre River,12,chum,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,92,2020,4,18,Cypre River,13,chum,63,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,92,2020,4,18,Cypre River,14,chum,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,92,2020,4,18,Cypre River,15,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,92,2020,4,18,Cypre River,16,chum,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,92,2020,4,18,Cypre River,17,chum,50,8,,,,,,,,,,,,,,,,,1,,,,,,,,,,,fish
1867,92,2020,4,18,Cypre River,18,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,92,2020,4,18,Cypre River,19,chum,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,92,2020,4,18,Cypre River,20,chum,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,92,2020,4,18,Cypre River,21,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,92,2020,4,18,Cypre River,22,chum,50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,92,2020,4,18,Cypre River,23,chum,50,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
1873,92,2020,4,18,Cypre River,24,chum,50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,92,2020,4,18,Cypre River,25,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,92,2020,4,18,Cypre River,26,chum,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,92,2020,4,18,Cypre River,27,chum,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,92,2020,4,18,Cypre River,28,chum,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,92,2020,4,18,Cypre River,29,chum,51,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
1879,92,2020,4,18,Cypre River,30,chinook,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,ripped gill
1880,92,2020,4,18,Cypre River,31,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,92,2020,4,18,Cypre River,32,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,92,2020,4,18,Cypre River,33,chum,51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,92,2020,4,18,Cypre River,34,chum,51,8,,2,,,,,,,,,,,,,,1,3,,,,,,,,,,,bird x 3
1884,92,2020,4,18,Cypre River,35,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,92,2020,4,18,Cypre River,36,chum,46,7,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,fish
1886,92,2020,4,18,Cypre River,37,chum,50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,92,2020,4,18,Cypre River,38,chum,53,9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
1888,92,2020,4,18,Cypre River,39,chum,48,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
1889,92,2020,4,18,Cypre River,40,chum,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,92,2020,4,18,Cypre River,41,chum,44,5,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,
1891,92,2020,4,18,Cypre River,42,chum,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,92,2020,4,18,Cypre River,43,chum,44,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
1893,92,2020,4,18,Cypre River,44,chum,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,92,2020,4,18,Cypre River,45,chum,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,92,2020,4,18,Cypre River,46,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,92,2020,4,18,Cypre River,47,chum,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,92,2020,4,18,Cypre River,48,chinook,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,eroded tail
1898,93,2020,4,18,Ritchie Bay,1,chum,52,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
1899,93,2020,4,18,Ritchie Bay,2,chum,55,8,,,2,,,,,,,1,,,,,,1,,,,,,,,,,,,
1900,93,2020,4,18,Ritchie Bay,3,chum,54,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1901,93,2020,4,18,Ritchie Bay,4,chum,54,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,93,2020,4,18,Ritchie Bay,5,chum,53,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1903,93,2020,4,18,Ritchie Bay,6,chum,55,9,,1,3,,,,,,,,,,,,,1,,,,,,,,,,,,
1904,93,2020,4,18,Ritchie Bay,7,chum,54,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,93,2020,4,18,Ritchie Bay,8,chum,53,9,1,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,
1906,93,2020,4,18,Ritchie Bay,9,chum,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,93,2020,4,18,Ritchie Bay,10,chum,59,10,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,flank
1908,93,2020,4,18,Ritchie Bay,11,chum,51,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,93,2020,4,18,Ritchie Bay,12,chum,47,7,,3,,,,,,,1,,,,,,,1,,,1,,,,,,,,,cs
1910,93,2020,4,18,Ritchie Bay,13,chum,53,8,1,1,2,,,,,,1,,,,,,,,,,,,,,,,,,,
1911,93,2020,4,18,Ritchie Bay,14,chum,53,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1912,93,2020,4,18,Ritchie Bay,15,chum,51,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,93,2020,4,18,Ritchie Bay,16,chum,53,9,,3,2,,,,,,,,,,,,,2,,,2,,,,,,,,,"chal scar, anal fin"
1914,93,2020,4,18,Ritchie Bay,17,chum,50,8,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
1915,93,2020,4,18,Ritchie Bay,18,chum,52,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,93,2020,4,18,Ritchie Bay,19,chum,48,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,93,2020,4,18,Ritchie Bay,20,chum,54,10,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,
1918,93,2020,4,18,Ritchie Bay,21,chum,58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
1919,93,2020,4,18,Ritchie Bay,22,chum,54,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,93,2020,4,18,Ritchie Bay,23,chum,58,9,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,
1921,93,2020,4,18,Ritchie Bay,24,chum,55,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,93,2020,4,18,Ritchie Bay,25,chum,54,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,93,2020,4,18,Ritchie Bay,26,chum,54,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,93,2020,4,18,Ritchie Bay,27,chum,54,8,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,
1925,93,2020,4,18,Ritchie Bay,28,chum,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
